species,island,site,vegzoneHumid,vegzoneTransition,vegzoneArid,microhabitat,Centroidsize,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.50885597,-0.051464426,0.001999485,0.002821212,6.18003e-4,-0.001068237,-0.002913073,-0.00732036,-0.00398271,-0.005050781,0.004746586,0.001271662,-0.004486883,0.001694526,0.003404075,-0.003912378,-0.004443836,0.002923867,0.002257877,1.85701e-4,0.004460317,0.002447381,-0.002077027,2.87795e-4,2.03097e-4,-3.00703e-4,-5.95e-5,-3.29e-5,-7.36e-5
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.21361629,-0.022144249,-0.018787218,0.009017879,-0.007123774,-0.001993377,0.010542702,1.3641e-4,-0.007659724,-0.002727653,0.008374641,0.011705493,-0.004485246,0.003119809,-0.001225862,-0.00187252,-0.004544078,0.002449771,1.92615e-4,-0.00117978,-0.006999185,-3.17531e-4,0.001890942,-8.97472e-4,-1.0956e-4,-2.99435e-4,-9.73047e-4,-3.41307e-4,-3.51e-5
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.1143469,0.004677201,-0.040383706,0.015272525,-0.003353551,-0.016173111,-0.001709174,0.005079774,-0.005923835,0.003071231,0.003292011,0.003495252,-0.002003752,-5.48531e-4,5.50539e-4,-0.001603947,0.001418646,2.16482e-4,1.49275e-4,0.001249014,-0.00133922,0.00124168,-0.003189816,-1.0573e-4,-0.001629884,-2.51079e-4,2.18676e-4,2.13855e-4,-1.85538e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,14.96310741,-0.044306432,-0.016201324,0.009836222,0.011786929,0.005407558,-0.012710914,-0.004452126,4.12497e-4,-0.002356081,-0.003432675,-0.002779562,-7.92532e-4,0.002216731,7.71352e-4,0.003434567,-0.002305726,0.002358962,-0.001050837,0.002691899,-0.001509458,4.86591e-4,0.001225427,-9.8972e-4,1.26873e-4,-6.71346e-4,-4.42e-5,-5.41e-5,2.63687e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.4156472,4.3133e-4,-0.017538826,0.020751624,-0.005611001,-0.015478476,-0.008584844,-0.009250094,-0.008218638,-0.006713983,-0.00182613,-0.001352751,-0.011078751,0.001589311,-8.96083e-4,0.002809547,5.59857e-4,-5.48286e-4,0.003292915,-0.002735418,-0.001061001,2.00147e-4,-4.92411e-4,-2.64196e-4,-4.67912e-4,-9.47989e-4,5.41267e-4,1.09882e-4,1.13632e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,16.44164727,-0.018719827,-0.026918595,0.013474735,0.001353775,-0.007448367,-0.006002668,-0.010498315,-0.00554591,0.006019606,0.006840943,-0.004727557,-0.002092634,-0.003894615,0.002373192,2.55395e-4,0.001501552,0.002751107,5.09141e-4,0.002729987,-0.002283978,7.09723e-4,-0.003398279,-1.32708e-4,-4.63e-5,-8.55796e-4,6.07152e-4,-1.29054e-4,7.28e-5
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,14.65482328,-0.043403249,-0.008621372,0.006309331,0.007655583,0.0099517,-0.006323148,0.006477059,-0.006190688,-0.011030894,-0.003334581,0.001284376,-0.0056465,0.001839607,-0.00443178,0.002981036,-0.003376853,-2.22074e-4,0.005343909,0.001808566,-0.001610601,-0.003531975,-6.6012e-4,-7.24101e-4,0.001122537,-2.2492e-4,-3.70845e-4,-3.22e-5,-1.77e-5
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,16.08746591,-0.02147992,-0.041881288,0.017948696,-0.0035831220000000002,-0.009678878,-0.019522991,0.002472198,-0.006346735,-0.004421794,-0.002810815,0.003093856,-8.76259e-4,0.001236391,-0.002384714,0.002682179,2.301e-4,-0.001608277,0.002827878,0.002328063,-9.66494e-4,-0.001894574,-4.00758e-4,-5.13969e-4,-0.00080283799999999995,-2.88e-5,8.00317e-4,-4.29e-5,1.1799e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,16.12668402,-0.030543784,-0.015354608,0.009354942,-0.004169334,-0.001601262,-0.006359717,0.005809838,-0.003942699,-0.003933749,-0.003638871,0.002361206,-0.003395455,-0.002323095,-3.34425e-4,0.008810073,0.001929658,-1.62687e-4,0.004498197,-0.001624952,-0.002961118,-0.003566044,-0.001177564,-4.83008e-4,3.27e-5,-4.58e-5,1.9381e-4,-9.32e-5,2.46663e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,16.39451351,0.003563759,-0.020433171,0.014273422,-0.009050023,-0.009965854,-0.01607287,0.002015577,-1.86157e-4,-0.00404221,-0.009075109,0.004954385,-0.005211126,0.001852025,-3.06894e-4,0.004069411,0.0013281,0.003023186,0.001030254,-0.002986183,-2.81019e-4,9.83e-5,-2.46158e-4,-9.25e-5,-6.16547e-4,-3.17223e-4,-4.30662e-4,-2.64915e-4,1.03425e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.21532188,-0.011842163,-0.025841587,0.012197874,-0.002753493,-0.018438465,-0.029773006,-0.02235033,0.001710485,-0.002880831,-5.81e-5,0.002974512,-0.010974183,4.76818e-4,-0.001777766,0.004861837,-0.002024443,-0.001092607,0.002415803,3.45e-5,-7.54686e-4,-0.002713411,-1.76486e-4,-0.001217009,-5.82e-5,-2.716e-4,1.90027e-4,-1.09563e-4,2.11401e-4
nsp DA2,DA,DA15-09,1,NA,NA,terrestrial,15.4491539,-0.023846056,-0.042115171,0.014507865,0.006838614,-0.018496358,-0.022163906,-0.019888832,-0.00568025,0.003930947,0.009915115,0.011417289,-0.004806901,6.30808e-4,0.002319569,-0.001735182,0.001608961,-0.001359286,0.00472359,3.20866e-4,7.92748e-4,-0.00225473,4.96112e-4,1.71991e-4,-8.9903e-4,3.35893e-4,0.00121875,-3.16809e-4,1.97423e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.92385848,-0.032487802,-0.020505776,0.020816616,-0.006785633,0.011884579,-0.006012729,0.01540006,0.006196786,-0.009979793,0.002189113,-1.71805e-4,-0.005775746,-3.28619e-4,4.23782e-4,-5.46584e-4,0.004448205,-0.001807182,-1.43387e-4,-0.001121883,-0.001441738,0.00188009,-9.90474e-4,-9.36519e-4,-1.05495e-4,-9.84329e-4,-0.001122055,2.91167e-4,-5.59e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,13.64251513,-0.002924024,-0.007918375,0.031722395,-0.002075776,-0.005123717,-4.44441e-4,4.78176e-4,0.00655654,-0.010446261,0.003063178,0.005844667,-1.59403e-4,0.003700432,-0.002658968,-0.001003599,0.003498312,7.05465e-4,6.65999e-4,6.3762e-4,-0.00260767,6.51235e-4,-5.42278e-4,7e-6,9.13e-5,-3.96433e-4,-3.16568e-4,6.98e-5,-2.5126e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.08175384,-0.005762453,-0.029931587,0.03412995,-0.018784154,-0.009602871,-0.009228959,-0.002529383,-0.001259302,-0.007446195,0.00321395,0.0044583,-0.002374536,0.008570408,5.15875e-4,0.005138282,0.002929887,0.001589539,0.001252008,0.00395985,-0.00128575,5.0675e-4,-4.65078e-4,-9.75e-5,-2.73e-5,-7.30196e-4,8.49576e-4,-8.84e-5,-4.31e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,13.66266015,-0.001520024,-0.006601006,0.029570993,-0.011087976,0.005888377,-0.009735107,0.00690587,0.005392784,0.005455677,0.017468838,7.49923e-4,-0.00426283,0.002459263,-5.31295e-4,-0.002100041,0.002450984,0.003048781,0.001680689,8.71417e-4,-0.001897808,0.00123926,-6.05263e-4,-0.001109106,3.20171e-4,2.20499e-4,-5.88395e-4,4.01885e-4,-2.11132e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.0799323,-0.003430925,-0.006203162,0.019540079,-0.013960688,-0.012355536,-0.004685447,-0.005210281,-0.001909965,-0.004192418,0.007459203,0.005179898,-9.38888e-4,9.36501e-4,5.46307e-4,0.004676656,0.003731142,2.25e-5,0.00214371,-1.43848e-4,-0.003103444,-0.002300824,5.60322e-4,-7.28139e-4,3.3527e-4,-2.51e-5,6.24e-5,3.32886e-4,1.19652e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.45328109,-0.038149345,-0.024246352999999998,0.026103939,-0.008421289,-0.013283154,-0.013114144,-0.007182878,0.004264145,-0.009413757,0.006167338,0.006293175,-0.001878746,-0.001822743,0.005584643,-2.31172e-4,-0.001746123,0.002237881,0.003899684,8.95e-5,0.003899357,8.42595e-4,4.5514e-4,-3.22313e-4,-2.11035e-4,-5.08235e-4,3.96776e-4,-3.93242e-4,3.72806e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.86039912,-0.011689984,-0.031890054,0.019959839,-0.011532472,-0.013076676,-0.004612221,0.003480579,9.38533e-4,-0.004307047,0.004191271,-0.003118452,0.002505536,0.002771752,0.003723113,-7.51035e-4,0.002364947,-0.00103798,0.00261325,0.002016768,-0.001423226,-0.001157408,0.001059925,-5.45837e-4,3.16e-5,-1.60958e-4,3.26321e-4,-4.32e-5,-5.56e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.89887124,0.003774176,-0.017229696,0.016607736,-0.013781906,-1.25004e-4,0.005391168,-0.010476405,0.002927851,-0.002567159,0.004607854,-0.001119812,0.001237392,0.003325647,7.56749e-4,0.001478729,0.004642246,-0.002737215,8.48e-6,-0.001236065,-2.88019e-4,9.02758e-4,0.002140217,-2.29e-5,5.88553e-4,-0.001144656,-4.71256e-4,3.14474e-4,-2.34e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.9640294,-0.008668802,-0.008724239,0.033893271,3.7374e-4,-0.004327791,-0.00975911,0.008580243,-0.007950417,0.0010918359999999999,0.002793288,0.001365119,-0.001450513,-0.002439469,2.87648e-4,-0.002584575,0.00420038,-0.002584813,0.003716434,0.00329567,3.69304e-4,-0.001929593,-9.69936e-4,-2.44e-5,-3.3762e-4,4.7668e-4,7.33901e-4,1.99623e-4,-6.66e-6
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.18753155,-0.015600704,-0.007582829,0.010060847,-0.022482463,-0.003227548,0.002084557,0.00813783,0.003556573,2.41191e-4,0.002215643,0.003134589,0.001257694,0.001232955,0.001994283,-5.80886e-4,-0.003272193,-0.002575436,0.001284919,-0.004181957,-8.44095e-4,-4.06347e-4,-0.001175185,-6.31378e-4,1.03015e-4,-1.67e-6,-7.68961e-4,2.30254e-4,1.0036e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.01334045,-0.032463194,-0.021189015,0.024276222,-0.01314867,0.005093519,-0.002931128,-0.005949592,3.16e-5,-0.002817787,0.010213684,0.006696113,0.003075235,0.004247053,0.007287409,0.001405139,2.95149e-4,-5.09597e-4,3.43244e-4,0.001115857,-0.001003335,1.91451e-4,-0.001831057,-2.51748e-4,9.62522e-4,-6.45908e-4,-1.62704e-4,-4.97779e-4,-3.96062e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.39463225,-0.021501335,-0.013135754,0.015014959,-6.61551e-4,-0.004505222,7.19147e-4,0.009664367,-0.002199943,-0.002083834,0.001357148,0.005948195,-0.001055452,0.001307527,0.004303376,-0.003175468,4.52057e-4,-0.001389573,0.003238993,5.28206e-4,0.002467262,-7.65623e-4,-0.001180112,-3.2547e-4,1.82943e-4,2.48686e-4,-2.42277e-4,-1.19582e-4,-3.9e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.57810149,-0.007298754,-0.01190708,0.021512325,0.004463213,0.013249222,0.002919727,-0.00364663,-0.002077095,4.69132e-4,0.003057342,0.002724404,-0.006677385,0.005481542,0.002890862,7.0797e-4,0.002470409,-0.001309431,0.001959166,-0.004466755,0.001148559,0.001996804,-1.71713e-4,5.38859e-4,2.24027e-4,-0.001159478,-6.99106e-4,-3.92084e-4,-3.01e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.35127554,-0.049201465,-0.01369557,0.006806741,-0.008621311,0.02097911,-0.002282151,0.007922553,6.56772e-4,-0.004576984,0.002027753,0.001042535,3.27473e-4,0.002941915,5.36215e-4,0.003144715,0.002463529,-0.003673318,8.27934e-4,-0.001934416,-0.002613822,3.57852e-4,-7.59392e-4,-5.87492e-4,9.00367e-4,-8.36311e-4,-0.001293982,3.22259e-4,4.85e-5
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.28645145,-0.005257603,-0.02354572,0.020022881,-0.005648229,-0.005193554,0.008798694,-0.001005278,-2.21409e-4,-0.009329048,0.003466847,2.74729e-4,0.002833217,0.002864129,-0.001163909,-5.91155e-4,0.002057468,-0.001428598,0.002514781,-0.002670565,-0.00238333,-2.30374e-4,1.26252e-4,2.74035e-4,-2.18e-5,-4.22461e-4,-2.28611e-4,-4.27774e-4,-4.57025e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.92449195,-0.022000525,-0.012691721,0.020017643,-0.003387597,-0.005397291,-0.008655536,-0.002535108,-0.002078695,-0.001584416,0.004941322,0.00309681,-0.001710866,4.88e-5,0.002664193,-0.001734415,3.42904e-4,-0.001651874,1.12833e-4,-0.003691396,-0.004191145,2.91e-6,0.001191918,-4.42441e-4,-5.43737e-4,-1.97554e-4,1.28988e-4,3.23796e-4,-2.93376e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.65178146,0.006622418,-0.019747157,0.028553542,-0.009684949,-0.010214775,-0.002738688,-0.001089609,-0.006930345,-3.54845e-4,0.002883596,0.007026654,-0.005110987,0.003708094,0.00487443,0.003627468,0.002472573,0.003779795,0.001934099,8.53109e-4,4.22071e-4,0.001012629,8.08574e-4,4.09049e-4,-1.56097e-4,-3.8404e-4,3.14092e-4,-4.08732e-4,1.77738e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,15.02683478,-0.019894464,-0.018788088,0.025840042,-0.009385353,0.0113894,-0.011045756,-0.006721452,-0.007024855,-0.00344213,7.91179e-4,0.006854115,-0.004392763,0.003759051,0.001039037,0.002176887,0.002163942,0.001462251,0.003015809,-0.002070607,-9.9525e-4,0.002000271,0.001184319,2.75519e-4,6.41937e-4,-0.00160624,3.62419e-4,-5.98e-5,1.63872e-4
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,16.06624902,0.0057532,-0.028496399,0.024542808,-0.004638611,-0.005346525,-0.009280611,-0.011822414,0.002229636,-0.00934379,0.002563147,0.011196754,-0.00188026,-0.00105329,-0.002632091,-0.003426203,0.002062881,0.001025359,0.002299465,0.003591394,-0.001097584,-8.56541e-4,0.001084126,1.99136e-4,0.001366418,-3.94744e-4,-1.0267e-4,-3.54322e-4,-4.41e-6
nsp DA2,DA,DA15-04,1,NA,NA,terrestrial,14.29811721,-0.00596991,-0.03182608,0.032029124,-0.004384139,0.001276532,-0.003825294,-0.00138499,0.003931646,-0.005742338,0.004254534,0.003748069,-0.001222471,0.003469648,0.002432952,0.003827929,0.002637623,0.003012344,-0.001646214,0.001564373,-0.002133466,0.002587238,-0.001316493,1.00969e-4,8.25e-5,-8.71153e-4,-3.2538e-4,-5.00765e-4,-7.28e-5
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,11.69587564,-0.037782555,0.001179656,0.002631612,-0.019550019,0.02522112,-0.025406849,-0.002717825,-0.003384584,0.003647164,-0.004528734,0.005539943,-0.006393663,-0.011597398,-0.00708122,-0.003181788,-0.003465307,-0.003163652,0.00157391,0.001895014,-0.003215001,2.21554e-4,4.36445e-4,-0.002279914,9.31967e-4,-2.12504e-4,-1.09527e-4,9.7e-5,4.24694e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.56364959,-0.020131389,-0.014827509,0.010110679,0.001221998,0.029737568,-0.031075191,-0.007614561,-0.002764848,0.011600592,-0.002917375,-0.004452187,-5.19892e-4,-0.003063056,-0.003304405,9.00251e-4,0.00134092,-3.79788e-4,-0.001554809,2.67057e-4,-0.001508594,0.002609568,1.47491e-4,-0.001557176,0.001144462,-7.55445e-4,-6.36e-5,1.76376e-4,2.03059e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.69400621,-0.003315854,-0.03216822,0.020024321,0.002665466,0.016248419,-0.014234323,0.005206014,0.001129339,0.002634799,0.001777958,-0.007736522,0.001086864,-0.001872052,-0.003720201,0.005991136,0.00258013,2.01125e-4,0.004769476,-0.002135724,-0.001715393,-2.84162e-4,0.001158801,-0.001207565,6.14718e-4,-4.70975e-4,-3.34756e-4,5.72452e-4,1.54983e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.9154609,0.004711796,-0.014389375,0.008068752,-0.018579006,0.017664705,-0.005064207,0.004254349,0.002224134,0.001038242,0.009348807,0.002936781,-2.69756e-4,0.004830573,-9.46258e-4,-0.002757075,2.09461e-4,-0.001605465,0.002504171,0.002519734,-0.002152418,-0.002552869,-0.003499176,-0.001070872,0.002391654,-4.40304e-4,-9.65799e-4,3.74648e-4,-3.20079e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.03866283,-0.038277699,0.003342759,6.4153e-4,-0.025872375,0.014024442,-0.022698379,7.98672e-4,-0.005872522,0.006231763,-0.002500557,-0.005035814,0.001287434,-0.006153824,0.005012562,-8.07201e-4,-0.005184939,-0.001744848,-9.30995e-4,-0.001542488,0.002354366,1.60207e-4,-0.001763997,-9.02828e-4,-8.84983e-4,2.99892e-4,2.1e-6,-5.23e-5,4.49509e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.21234823,-0.02365768,-0.009458487,0.005736938,-0.007333773,0.027313569,-0.021059749,0.001000631,-0.005278249,0.012084103,-0.004642869,0.007126902,0.007652181,-0.001765025,-0.004203592,-0.001272913,-0.005078958,-4.97284e-4,0.00108944,0.001489689,-0.001913819,-8.71184e-4,-0.002036324,-9.24836e-4,0.001951939,3.72e-5,2.19261e-4,3.01312e-4,-6.23e-5
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.67686041,-0.027019517,-0.032621858,0.007335333,-0.004518106,0.025691675,-0.0336742,0.001378742,7.89916e-4,0.009312031,0.003740068,-0.00256252,2.85137e-4,0.003874111,0.002213572,0.00221143,-7.94644e-4,-7.9102e-4,-2.67302e-4,-0.003409735,-0.002572044,-5.40397e-4,-0.004455647,-0.001224444,0.001226284,-9.7e-5,-5.62417e-4,4.91647e-4,3.2657e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.99225386,-0.02397351,-0.013302426,0.010684024,-0.012625838,0.022027662,-0.018899517,0.014151318,-0.013808195,0.006878545,-0.002614166,-0.002268997,-0.003500802,0.003014137,-1.42227e-4,0.0038883,-0.005064006,-0.003726127,0.004067208,-1.29155e-4,0.001304002,-0.002425355,-0.001960676,-9.82062e-4,0.001544071,3.80921e-4,9.24e-5,5.52055e-4,5.32598e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,11.76505543,-0.044017097,0.005081172,-0.003739924,-0.00248952,0.01151677,-0.014440407,0.010411202,8.79994e-4,-0.003586213,-5.73906e-4,0.002884391,0.004123374,-0.002359964,1.30106e-4,-0.005757826,0.004512647,-6.97e-5,3.38458e-4,-0.003337253,-1.46125e-4,1.43e-5,-0.003079973,7.85e-5,2.52127e-4,2.26e-5,-5.49845e-4,1.88726e-4,3.66355e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,11.7672323,-0.039970936,-0.001474023,0.001298274,0.003751405,0.021708804,-0.01843691,0.02118917,4.59674e-4,0.00405415,-0.006821268,0.005884125,0.008693779,0.004338854,-0.004453846,6.3191e-4,0.00347939,8.20498e-4,0.001161253,-0.002221849,-0.003392778,-0.002936325,-0.001481796,3.07629e-4,6.43999e-4,7.37373e-4,-3.53939e-4,2.01714e-4,-2.90279e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.6956272,0.008800516,-0.025478109,0.008740003,-3.41079e-4,0.011076512,-0.015409069,0.003278585,-0.002331182,0.009350831,-0.004835999,0.00637783,0.003317531,0.004987376,-0.005115492,0.002036202,-0.00223369,-0.001157256,0.00232251,-0.001269771,-1.4218e-4,-0.002363332,3.92145e-4,1.03499e-4,3.86838e-4,6.39666e-4,-2.86639e-4,4.15816e-4,-2.20223e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.48748733,-0.012834064,-0.016205671,0.020200448,-0.013500598,0.019812945,-0.015080656,0.009102147,-2.29388e-4,-0.002452783,0.006284127,3.09565e-4,0.010054461,0.002877412,-0.005095537,-4.59536e-4,-0.001350799,4.27544e-4,0.002359112,0.001521437,4.40088e-4,0.001281305,-6.73163e-4,-0.00136188,0.001866105,-3.55999e-4,4.63e-5,7.24762e-4,2.11636e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,11.10974575,-1.29928e-4,-0.010871871,0.004036625,-0.019663173,0.016357413,-0.030197494,-0.001882113,1.53712e-4,0.005929854,-0.003859048,-8.5173e-4,0.002501582,0.002652863,-0.002747857,-0.004034195,-0.002518906,9.17e-5,-0.002861045,-0.001810939,-0.002393694,-0.001309751,-0.001311208,-0.001098972,4.01262e-4,3.12266e-4,-7.0494e-4,7.25e-5,1.15e-5
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,11.85749783,-0.031848228,-0.020542604,0.01602747,-0.008028483,0.023702959,-0.02691325,0.0046416,-0.001150919,0.010932701,0.003674026,-2.12732e-4,0.004032386,0.002599998,-0.005244484,-8.03173e-4,-0.003688295,-0.001704696,-0.001090523,0.001589559,0.001185184,0.00308926,9.33073e-4,-0.001141382,6.36821e-4,-3.13327e-4,-1.31943e-4,2.82658e-4,7.33e-5
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.48717233,-0.018645634,-0.021569503,-0.003927585,-5.96513e-4,0.009313319,-0.014483458,-0.011607233,0.002537906,0.010666539,0.005049684,-5.33193e-4,-6.9745e-4,-0.004572694,-3.58207e-4,2.91912e-4,0.005684865,-0.002992119,0.002534632,-0.004676216,6.80376e-4,-6.12734e-4,-0.002768944,3.61e-5,6.49559e-4,-4.93315e-4,-5.80545e-4,3.67946e-4,7.72e-5
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.26178401,-0.040949188,-0.020055266,0.003019391,-0.005003102,0.025229252,-0.011781031,-0.004323236,-0.001812094,0.008004299,0.005314713,-3.24253e-4,0.005134596,0.003616237,0.003005027,0.002503156,0.002934213,-0.004520136,7.91408e-4,6.49711e-4,-3.1898e-4,-3.96292e-4,-1.02431e-4,-3.67424e-4,0.00158929,-7.13348e-4,-5.02114e-4,4.64004e-4,2.28943e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.90448009,-0.019208527,-0.035531576,-0.00279292,-0.003548747,0.005114281,-0.013189131,-0.012518675,0.001383008,0.007600728,-0.004178331,0.005061843,0.001470553,0.003415593,-0.004316743,-0.002331568,-0.003724442,9.38e-5,9.68213e-4,-0.002992538,-1.82358e-4,9.01782e-4,3.33488e-4,2.47879e-4,7.65e-5,-3.87321e-4,-1.14745e-4,-2.46e-5,2.28886e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.01999392,-0.002679888,-0.032720732,0.016739621,-0.013072085,0.023374616,-0.017681632,0.004801415,0.002733447,0.006557508,0.005754214,-0.00366935,0.001244343,0.005199926,-0.00284974,0.006038615,-3.15336e-4,1.36213e-4,0.001518408,0.001318632,-0.001286518,0.001242867,-0.001130404,-0.001856445,0.001566876,-6.2778e-4,-4.34043e-4,7.23253e-4,2.87909e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,13.23534708,-0.037739768,-0.004043195,-0.003134765,-0.02028169,0.011909392,-0.017419342,0.009138132,0.005687779,0.011406055,0.001698654,0.002429627,-0.001641532,0.003441685,-0.003654809,-0.001500528,-2.98992e-4,-0.004087485,-0.002401047,-0.003558504,-7.75986e-4,9.37302e-4,-9.85423e-4,7.84e-5,-1.28e-5,4.00482e-4,-0.001154665,-3.18999e-4,2.35308e-4
nsp PI1,PI,PI14-N20,NA,NA,1,arboreal,12.47656381,-0.015572745,-0.015876532,-0.002971902,-0.013486662,0.007312916,-0.007542256,0.001163825,5.46852e-4,0.009043955,0.004730507,-9.62e-5,0.006142746,-0.001635576,-0.007232391,-1.67e-5,4.70669e-4,0.002080922,0.002421117,-5.99195e-4,-0.002383203,3.77525e-4,0.001011393,-3.49283e-4,7.41011e-4,-3.48553e-4,-2.59e-5,2.73293e-4,-2.37571e-4
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,7.512975094,0.185736785,-0.033216293,-0.003949571,-0.018493012,0.003257439,-0.002083763,0.017100975,0.005414988,-5.55303e-4,0.004166988,-0.002414994,-0.005613914,-8.41886e-4,-0.001957282,0.001253764,0.005425959,-1.77464e-4,0.001957951,-4.43651e-4,5.24046e-4,-0.005319647,0.003665748,-0.001766428,-0.001764922,0.001041396,9.08e-5,-6.94e-5,-8.03e-5
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,7.146146595,0.169925726,-0.037575618,1.6566e-4,-0.020269529,-0.009066495,0.003588644,0.0059254,0.012607906,-5.37229e-4,0.005183502,-0.007118546,4.65195e-4,-0.003152096,0.003977706,-0.00298368,0.004598773,9.0019e-4,-3.44472e-4,8.28647e-4,-0.002839425,-9.20741e-4,0.00143909,1.84202e-4,0.00207131,1.79961e-4,-1.66025e-4,3.68405e-4,-4.15465e-4
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,6.858664704,0.160165881,-0.022404116,0.007051613,-0.007355671,-0.009444391,-0.012026446,-0.009856913,0.010670875,-0.006972709,0.001904299,-0.008271939,6.9e-5,-0.006614253,-2.09832e-4,-9.92481e-4,0.003515565,0.005035004,0.002581376,-0.00136707,0.001483257,-2.20474e-4,0.001795244,-0.001311868,0.004002941,7.33589e-4,4.8247e-4,-4.52393e-4,4.53752e-4
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,7.065713345,0.142302178,-0.021595585,-0.017721754,-0.01614993,-0.007872514,-0.006034407,0.002254504,0.005973624,0.005495493,0.003995298,-0.010737002,-0.00159118,0.002861614,-5.81009e-4,-0.004694782,-5.39046e-4,0.002604783,0.00190608,0.001753664,0.002928666,-0.00132317,7.72478e-4,-0.001434291,0.002559281,-4.21226e-4,-0.001421883,-1.63504e-4,7.03e-5
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,7.023359341,0.126748717,-0.037785235,0.001829883,-0.003032689,-0.004833101,-0.015000289,-0.021979903,0.00282263,0.001193801,0.003397803,-0.011700915,-0.00281094,-0.002475891,0.003375376,-0.005784405,0.004125411,0.002393199,0.001515396,-6.92894e-4,0.003978954,8.40229e-4,6.534e-4,-2.23418e-4,0.003446897,-0.001205831,0.001173237,-9.77553e-4,0.00122428
nsp SC2,SC,SC02-T08,NA,1,NA,arboreal,7.321479958,0.176188773,-0.035349477,0.007587189,-0.015571164,-0.016797725,-0.009512321,0.008753848,-0.005444826,0.005089008,0.009850313,-0.010799877,7.69514e-4,-0.003083247,-0.004785787,-0.00201264,0.001661333,0.003176099,9.52989e-4,7.9988e-4,0.001414374,-2.45905e-4,0.003298429,-0.001690771,-0.002163962,0.001994231,4.86137e-4,-0.001231197,-1.74246e-4
